marca;codigoInterno;nombre;categoria;descripcion;precio;stock
Lusqtoff;LQ-JE070;Extractor de Jugo 600W - Lusqtoff ;Hogar_Pequeños electrodomesticos;#¿NOMBRE?;69.583,00;2
Lusqtoff;L1002;EXTRACTOR DE POLEAS DE 3 GARRAS - 3 PULGADAS ;Herramientas manuales;;24.584,00;3
Lusqtoff;L1005;EXTRACTOR DE RODAMIENTOS KIT 9 PIEZAS ;Herramientas manuales;;61.460,00;2
Lusqtoff;L1011;EXTRACTOR TAPONES DE CARTER 12 PIEZAS ;Herramientas manuales;;71.703,00;4
Lusqtoff;RLAR101R15;FILTRO ;Repuestos;LAR-101;4.821,00;1
Lusqtoff;RPROM52R42;Filtro aire para motosierra prom-52 ;Repuestos;;1.813,00;8
Lusqtoff;LQ-142;FILTRO DE AIRE ;Repuestos;;1.205,00;7
Lusqtoff;RLA2501MR27;FILTRO DE AIRE LA-2501M ;Repuestos;;16.246,00;5
Lusqtoff;RLC2025R03;FILTRO DE AIRE METALICO LC-2025/LC-40100 ;Repuestos;LC-2025/2550/30100/40100/40200;3.668,00;29
Lusqtoff;RLG15L9R01;Filtro de Aire p/ LG15L-9 ;Repuestos;;37.733,00;3
Lusqtoff;RSTFS55R15;Filtro de aire para FS55 ;Repuestos;;1.572,00;6
Lusqtoff;RGS4500R42;FILTRO DE AIRE PARA GS4500/GS5200 ;Repuestos;GS-4500/GS-5200;786;8
Lusqtoff;RMS381R08;Filtro de Aire para MS381 ;Repuestos;;5.764,00;6
Lusqtoff;RLC2550BR03;FILTRO DE AIRE PLASTICO B ;Repuestos;GP-2550B//2025/3550/30100/40100/40200;2.096,00;17
Lusqtoff;RFS450FL;FILTRO DE AIRE STHIL FS450 y otros ;Accesorios;;5.031,00;5
Lusqtoff;RLA1500MMR29;FILTRO DE ESPONJA ;Repuestos;LA-1500M;4.192,00;10
Lusqtoff;LQ-17;FILTRO DE NAFTA WALBRO ;Repuestos;;4.318,00;9
Lusqtoff;RK300R15;Filtro interno para K300 ;Accesorios;;3.144,00;5
Lusqtoff;LQ-07;FILTRO NAFTA DESMALEZADORA STIHL ;Repuestos;;3.144,00;8
Lusqtoff;RF12L8R18;Filtro para F12L/F16L/F20L ;Repuestos;;1.048,00;3
Lusqtoff;RLC2550BR43;FLAPPERS B ;Repuestos;LC-2550B;2.096,00;4
Lusqtoff;RLC40100R04;FLAPPERS DE LC-40100/3550B/2025 ;Repuestos;LC-40100/LC-3550B/LC-2025;1.048,00;8
Lusqtoff;RLC2025R44;FLAPPERS LC-2025/40100 ;Repuestos;LC-2025/40100;1.048,00;10
Lusqtoff;RECL710-8;Fresadora / Router 710w con 4 bases - Lusqtoff RECL710-8 ;Herramientas electricas_Sierras;"Potencia 710 W
Velocidad 10000 - 30000 RPM
Diámetro del portabrocas 6-8 mm";241.077,00;1
Lusqtoff;FRL1400-9;Fresadora eléctrica 1400w - Lusqtof FRL1400-9 ;Herramientas electricas_Sierras;;178.187,00;3
Lusqtoff;FRL3300-9B;Fresadora Router a Bateria Brushless Technology - IRON VOLT - Black Series ;Herramientas electricas_Lijado y pulido;"- Velocidad Variable
- Arranque Suave
- Regulacion en Profundidad
- Conector para Extraccion de Polvo
- Tensión: 18V
- Motor: Brushless
- Velocidad: n0 10000 ? 30000/min (rpm)
- Tamaño de pieza: 6 / 6,35 / 8mm
- Garantía: 3 años
- Incluye
- 1 Guía de corte
- 2 llaves 10mm y 17mm
- 1 Guia paralela
- 1 Llave alem
- 1 Llave de ajuste lateral
- 1 Acople para aspiración";272.522,00;2
Lusqtoff;LJ-F40;Fumigador a explosion 40 cc 26L 1.6hp Mochila -Lusqtoff Lj-f40 ;Jardin y agro_Atomizacion;;277.589,00;1
Lusqtoff;L1055;Funda Protectora Magnetica 120cm x 100cm ;Accesorios;;30.730,00;4
Lusqtoff;L1054;Funda Protectora Magnetica 79cm x 59cm ;Accesorios;;16.389,00;4
Lusqtoff;RLG75L9ER04;Fusible Ro 15 Ceramico de 10* 38 para LG7500 ;Repuestos;;524;20
Lusqtoff;GML12-9;Gabinete Organizador Desmontable 2 en 1 Racing - Lusqtoff GML12-9 ;Almacenamiento_Cajas de herramientas;"- Soporta 150Kg
- Bandeja superior con tapa
. Diseño 2 en 1 Gabinete y cofre desmontable
- 12 Cajones: 5 Superiores / 7 Inferiores
- Movilidad 4 ruedas giratorias - 2 con freno
- Cierre de seguridad con llave
- Dimensiones totales: 1.04 x 1.60 M
- Incluye:
- Accesorios para montaje (tornillos, tuercas, etc)
- Manual de usuario
- Garantía: 2 años";2.202.332,00;1
Lusqtoff;GLNL-8R;Gafas de Vision de Nivel Laser Rojo - GLNL-8R ;Accesorios;#¿NOMBRE?;10.481,00;14
Lusqtoff;GLNL-8V;Gafas de Vision de Nivel Laser Verde - GLNL-8V ;Accesorios;#¿NOMBRE?;10.481,00;15
Lusqtoff;GBL-8;GAZEBO 3x3 TELA OXFORD ADHESIVA 3000D ;Hogar_Jardin;"- Medidas: 300 x 300 x 240 cm
- Capacidad: 4 - 6 personas
- Material: oxford
- Varillas: aluminio
- Color: blanco
- Peso: 11,5 kg";178.187,00;1
Lusqtoff;GBL-9;Gazebo Lusqtoff Reversible ;Hogar_Jardin;#¿NOMBRE?;1.467.427,00;1
Lusqtoff;LG7.5L-9E;Generador a Gas 7.5 KW - 9.5 KVA Residencial con Tablero de Transferenca - Lusqtoff LG7.5L-9E ;Construccion_Grupos electrogenos;"- Potencia: 9.5 KVA / 7.5 KW
- Tensión nominal: 230 V
- Carga nominal de corriente: 30 A
- Encendido: automático
- Incluye tablero de transferencia automática.
- Apto gas natural de red y gas envasado GLP.
- Motor: Rato
- Nivel de ruido: 95 dB
- Capacidad: 500 CC
- Refrigerado por aire
- Medidas: 71 x 69 x 104 cm
- Peso: 155 Kg
- Cabinado insonorizado
- Incluye base de fácil instalación";6.413.281,00;1
Lusqtoff;LG3500EXI;Generador inverter 3500W extreme- Lusqtoff LG3500EXI ;Construccion_Grupos electrogenos;"- Motor: 4 tiempos
- Tensión: 220 V ~ 50 Hz.
- Potencia máxima: 3500 W
- Potencia del motor: 7 Hp
- Autonomía: 11 hs.
- Fases: monofásico
- Capacidad tanque: 15 lts.
- Tipo de tecnología: inverter
- Fuente de alimentación: nafta
- Peso: 44 Kg";1.531.530,00;1
Lusqtoff;LGI8.0-9;Generador Inverter 8.0Kw 420cc Nafta 25L ;Construccion_Grupos electrogenos;"- TENSIÓN 50HZ 220V
- CILINDRADA 420cc
- MOTOR 4 TIEMPOS OHV
- ARRANQUE ELÉCTRICO/MANUAL
- TANQUE COMBUSTIBLE NAFTA 25L
- TANQUE DE ACEITE 1.2L
- NIVEL DE RUIDO (7M): 75Db
- POTENICA NOMINAL 7.5 KW
- 6 MESES DE GARANTÍA";1.569.818,00;1
Lusqtoff;10GF2-4;GENERADOR NAFTERO -4 T-380V-50 H ;Construccion_Grupos electrogenos;"- Motor: 4 tiempos
- Potencia del motor: 20 HP
- Potencia del motor: 11 KVA
- Potencia nominal 10 KVA
- Autonomía: 10 hs.
- Tensión: 380 V ~ 50 Hz
 -Capacidad tanque: 23 lts.
  -Arranque: eléctrico
- Fuente de alimentación: nafta
 -Trifásico
- Peso: 180 kg.";3.254.501,00;1
Lusqtoff;LG3500EX;Generador naftero 3500W extreme - Lusqtoff LG3500EX ;Construccion_Grupos electrogenos;"- Tipo de Motor: 4 tiempos
- Potencia: 6.5 Hp
- Potencia nominal: 2450 W
- Potencia máxima: 3500 W
- Autonomía aproximada: 6-8 hs (dependiendo el consumo)
- Capacidad de tanque: 15 lts
- Fuente de alimentación: nafta
- Fases: monofásico
- Peso: 45 kg";670.044,00;1
Lusqtoff;GP8000;Generador Naftero 6.5KW 15HP Garden Plus ;Construccion_Grupos electrogenos;"- 220v Tensión 50 HZ
- Cilindrada 420CC
- Motor 4 tiempos OHV
- Arranque manual
- Tanque combustible 25Lts
- Nivel de ruido 97 Db
- Potencia Nominal 6.0KW
";765.765,00;6
Lusqtoff;LG950P;Generador naftero 950W - 2T - Lusqtoff LG950P ;Construccion_Grupos electrogenos;"Potencia Máx 800 Watts
Motor 2 Tiempos 2Hp
Tensión 220 V
Arranque Manual
Combustible Mezcla
Autonomía Media 2.8 H
Capacidad de tanque 4,2 L
Consumo 1.5 L/h";210.585,00;2
Lusqtoff;CYF9025;GRAMPAS 90/25 5000 UNIDADES ;Consumibles;;13.966,00;1
Lusqtoff;CYF9040;GRAMPAS 90/40 5000 UNIDADES ;Consumibles;;23.277,00;4
Lusqtoff;GRL048-8;GRAMPAS PARA GRAMPADORA ;Consumibles;;6.288,00;2
Lusqtoff;L7764;Grampas para Grampadoras Manual 10mm / 10.6 x 1.2 ;Consumibles;- Medidas Corona: 10.6 mm / Alambre: 1.2 mm / Longitud: 10 mm;2.096,00;10
Lusqtoff;L7766;Grampas para Grampadoras Manual 12mm /10.6 x 1.2 ;Consumibles;- Medidas Corona: 10.6 mm / Alambre: 1.2 mm / Longitud: 12 mm;2.305,00;10
Lusqtoff;L7768;Grampas para Grampadoras Manual 14mm / 10.6 x 1.2 ;Consumibles;- Medidas Corona: 10.6 mm / Alambre: 1.2 mm / Longitud: 14 mm;2.515,00;9
Lusqtoff;L7760;Grampas para Grampadoras Manual 6mm / 10.6 x 1.2 ;Consumibles;- Medidas Corona: 10.6 mm / Alambre: 1.2 mm / Longitud: 6mm;1.677,00;4
Lusqtoff;L7770;Grampas para Grampadoras Manual 6mm / 11.3 x 0.7 ;Consumibles;- Medidas Corona: 11.3 mm / Alambre: 0.7 mm / Longitud: 6 mm;1.257,00;9
Lusqtoff;L7762;Grampas para Grampadoras Manual 8mm / 10.6 x 1.2 ;Consumibles;- Medidas Corona: 10.6 mm / Alambre: 1.2 mm / Longitud: 8 mm;1.781,00;8
Lusqtoff;L7772;Grampas para Grampadoras Manual 8mm / 11.3 x 0.7 ;Consumibles;- Medidas  Corona: 11.3 mm / Alambre: 0.7 mm / Longitud: 8 mm;1.467,00;10
Lusqtoff;GRASARM-9;Grasa Lubricante 30 Grs ;Consumibles;#¿NOMBRE?;5.240,00;53
Lusqtoff;GLD-9;Grasa para desmalezadora 70 g ;Accesorios;;3.144,00;7
Lusqtoff;RLC2025R31;GRIFO DE AIRE LC-2025/2550/30100/40100 ;Repuestos;LC-2025/LC-40100/LC-30100/;5.764,00;2
Lusqtoff;RLG3500R04;Grifo de nafta gen LG8500/7500/3500 ;Repuestos;;7.672,00;9
Lusqtoff;GRCL800-10;Guantes aramida para alta temperatura - Lusqtoff GRCL800-10 ;Seguridad industrial_Proteccion corporal;;25.155,00;29
Lusqtoff;LGSOL-8;Guantes para Soldador Común ;Seguridad industrial_Proteccion corporal;;10.481,00;44
Lusqtoff;RBL10008R17;GUIA CARDAN IN P/ BL1000-8 ;Repuestos;BL1000-8;7.232,00;3
Lusqtoff;RSML20008R16;Guia de Corte para SML2000-8 ;Repuestos;;3.668,00;1
Lusqtoff;RSM2501500R132;GUIA DE DISCO P/SM250 ;Repuestos;SM250-1500;6.037,00;1
Lusqtoff;L9073;Hacha de Mano 1000 Gr Cabo de Fibra ;Herramientas manuales_Corte y desbaste;;20.486,00;4
Lusqtoff;L9070;Hacha de Mano 600 Grs Cabo de Fibra ;Herramientas manuales_Corte y desbaste;;16.389,00;7
Lusqtoff;L9071;Hacha de Mano 680Grs ;Herramientas manuales_Corte y desbaste;;12.701,00;2
Lusqtoff;L9072;Hacha de Mano 800 Gr Cabo de Fibra ;Herramientas manuales_Corte y desbaste;;18.438,00;3
Lusqtoff;HL-120RA;Hidrolavadora 1200w - 105 bar ;Herramientas electricas_Limpieza;"Auto-stop, detiene el equipo cuando se suelta el gatillo de la lanza
Diseño ultramoderno y compacto
Manija de transporte con porta lanza incluido.
Incluye: lanza, ruedas portátiles, botella aplicadora y manguera de alta presión (3 metros)";6.333,94;3
Lusqtoff;HL-120;Hidrolavadora 1200w - 105 bar - Lusqtoff HL-120 ;Herramientas electricas_Limpieza;"Auto-stop, detiene el equipo cuando se suelta el gatillo de la lanza
Diseño ultramoderno y compacto
Manija de transporte con porta lanza incluido.
Incluye: lanza, ruedas portátiles, botella aplicadora y manguera de alta presión (3 metros)";107.207,00;8
Lusqtoff;HL-120OUT;Hidrolavadora 1200w - 105 bar - Lusqtoff HL-120 - OUTLET ;Ofertas y Promociones;"Auto-stop, detiene el equipo cuando se suelta el gatillo de la lanza
Diseño ultramoderno y compacto
Manija de transporte con porta lanza incluido.
Incluye: lanza, ruedas portátiles, botella aplicadora y manguera de alta presión (3 metros)";100.400,00;6
Lusqtoff;HL1800-8;Hidrolavadora 1800W ;Herramientas electricas_Limpieza;;239.301,00;1
Lusqtoff;HL2100-9;Hidrolavadora 2100W ;Herramientas electricas_Limpieza;;325.450,00;2
Lusqtoff;LAPL3,6-8BK;HIDROLAVADORA A BATERIA ;Herramientas electricas_Limpieza;;162.725,00;3
Lusqtoff;LT-590;Hidrolavadora eléctrica profesional 130bar 2200w  7,7L - Lusqtoff LT-590 ;Herramientas electricas_Limpieza;"- Tensión: 220v-50hz
- Motor: 2200w
- Revolución: 2900 rpm
- Máx presión: 130bar / 1900psi
- Caudal nominal: 7.9 l/minimalista
- Peso: 19.8 kg";430.742,00;1
Lusqtoff;LH-5.5;Hidrolavadora naftera 5.5 HP - 154 bar ;Herramientas electricas_Limpieza;Incluye 4 picos, lanza, filtro para desagotar, manguera de 8 metros;478.603,00;3
Lusqtoff;HL100-7;HIDROLAVADORA PARA GRANDES SUPERFICIES/ONLINE ;Herramientas electricas_Limpieza;;91.891,00;10
Lusqtoff;HSCFL-9;HOJA DE SIERRA CALADORA X PACK DE 5 UNIDADES ;Accesorios;;4.192,00;2
Lusqtoff;HSCR-9;HOJA DE SIERRA CALADORA X PACK DE 5 UNIDADES ;Accesorios;;4.192,00;3
Lusqtoff;HSCCC-9;HOJA DE SIERRA CALADORA X PACK DE 5 UNIDADES ;Accesorios;;4.192,00;5
Lusqtoff;HSCHL-9;HOJA DE SIERRA CALADORA X PACK DE 5 UNIDADES ;Accesorios;;5.764,00;4
Lusqtoff;HSCCF-9;HOJA DE SIERRA CALADORA X PACK DE 5 UNIDADES ;Accesorios;;5.240,00;1,8
Lusqtoff;TRI-FORCE;Horno Air Fryer 10Lts Digital Cream - Lusqtoff LQE58 ;Hogar_Coccion;"- SKU: LQE58
- Capacidad total de 10 litros
- Potencia de 1.400 W
- Panel digital con control táctil
- 8 funciones preprogramadas
- Luz interna y puerta con visor transparente
- 3 en 1: fríe, hornea y recalienta
- Tecnología Air Circuit 360°
- Accesorios incluidos: 1 rejilla antiadherente y 1 bandeja recolectora
- Rango de temperatura ajustable: de 80°C a 200°C
- Rango de tiempo ajustable: de 0 a 60 minutos
- Sistema de protección contra sobrecalentamiento
";103.901,00;8
Lusqtoff;L1018;IMAN TELESCOPICO EXTENSIBLE ;Herramientas manuales;;5.121,00;1
Lusqtoff;IL150-8;Inflador Inalambrico Con Medidor Digital 12v Lusqtoff Il150-8 ;Herramientas electricas_Compresores;"Incluye:
- Bateria y Cargador de Bateria para Autos
- Cargador LCBH-15
- 3 Picos 
- 1 Manguera
- Maletin
- Voltaje: 12V 
- Corriente: 2A
- Presión máxima: 150 PSI (10.3 BAR)
- Caudal máximo: 22 L/min
- Ciclo de trabajo: 10 min x 10 min
- Temperatura de trabajo: -20 ?C 60 ?C";95.720,00;3
Lusqtoff;RAML8508R39;INTERRUPTOR ;Repuestos;AML850;4.821,00;1
Lusqtoff;RATL188BR11;INTERRUPTOR ;Repuestos;TAL18-8;17.818,00;12
Lusqtoff;RLJL13008R41;INTERRUPTOR ;Repuestos;LJL1300-8;5.240,00;8
Lusqtoff;RBSS16BVR72;INTERRUPTOR ;Repuestos;BSS-16BV;20.963,00;1
Lusqtoff;RTIL809BKR21;Interruptor + Controladora para TIL80-9 ;Repuestos;;58.697,00;3
Lusqtoff;RLC40100R37;INTERRUPTOR DE PRESION/PRESOSTATO LC-2025/30100/40100 ;Repuestos;LC-40100/LC-3550B;14.674,00;2
Lusqtoff;RLIL5308BR36;INTERRUPTOR P/LIL530-8B ;Repuestos;LIL530-8;20.963,00;7
Lusqtoff;RRML8507R82;INTERRUPTOR P/RML850-7 ;Repuestos;RML850-7;10.481,00;2
Lusqtoff;RSM2501500R26;INTERRUPTOR P/SM250-1500 ;Repuestos;SM250-1500;36.161,00;3
Lusqtoff;RTB16AR30;INTERRUPTOR P/TB-16A ;Repuestos;TB-16A;12.053,00;2
Lusqtoff;RLA2501MR02;INTERRUPTOR PARA LA-2501M ;Repuestos;LA-2501M;6.288,00;6
Lusqtoff;RLTF6315R08;Interruptor para LTF-6315 ;Repuestos;;524;3
Lusqtoff;RCSL15008R15;INTURRUPTOR ;Repuestos;CSL1500-8;6.288,00;8
Lusqtoff;LQ-IONSOL;Ionizador Solar para Piletas Tapa Removible ;Hogar_Piletas;;57.432,00;3
Lusqtoff;L4904;Juego de  67 Herramientas - Lusqtoff HM ;Herramientas manuales_Sets de herramientas;"- 1 pinza universal 6''
- 1 pinza de punta media caña 6''
- 1 cinta métrica de 3 metros x 16 mm.
- 9 llaves allen
 -1 destornillador encastre 1/4''
- 6 destornilladores de precisión:
- Plano 1,4-2-2,4-3
- Phillips PH0 y PH1 
- 1 caja de tornillos autoperforantes (60 unidades)
- Adaptador para bocallaves (1/4'').
- 6 bocallaves hexagonales encastre 1/4'': 5-6-8-9-10-11 mm.
- 20 puntas de atornillar:
- Plano: SL3-SL4-SL5-SL6
- Philips: PH0-PH1-PH2-PH3
- Pozidrive: PZ0-PZ1-PZ2-PZ3
- Torx: T10-T15-T20-T30
- Hexagonal: H3-H4-H5-H6
- 1 martillo galponero 227 grs.
- 1 tijera de 210 mm.
- 1 cutter de 18 mm.
- 10 repuestos hojas para cutter
- 1 buscapolo digital 12-250 V
- 1 llave ajustable 8''
- Cinta aisladora
- Nivel de burbuja 230 mm.
- 1 mini arco de sierra 6''
- Destornillador phillips PH1 5x100 mm.
- Destornillador plano 5x100 mm.";92.190,00;1
Lusqtoff;L4912;Juego de 10 Herramientas - Lusqtoff HM ;Herramientas manuales_Sets de herramientas;"- Cinta aisladora 10 m
- Cinta métrica de 3 metros x 16 mm.
- Llave ajustable 82'' - 200 mm.
- Pinza de punta media caña 6''
- Pinza universal 7''
- Punta de 100 mm de largo, medidas: SL5 X PH1 
- Cutter de 18 mm. 
- Buscapolo digital 12-250 V
- Martillo galponero 227 gramos
- Mango destornillador para puntas: 1 punta de 100 mm.
de largo, medidas: SL6xPH2";40.973,00;2
Lusqtoff;L4906;Juego de 14 Herramientas - Lusqtoff HM ;Herramientas manuales_Sets de herramientas;"- Martillo galponero: 227 grs.
- 10 puntas de atornillar: 
plano: SL3, SL4, SL5, SL6.
philips:  PH1, PH2, PH3.
pozidrive: PZ1, PZ2 PZ3.
- Destornillador para puntas encastre 1/4
- Llave ajustable 8'' 200 mm
- Pinza universal 6''";34.827,00;2
Lusqtoff;L4914;Juego de 15 Herramientas - Lusqtoff HM ;Herramientas manuales_Sets de herramientas;"- Cinta métrica de 3 metros x 16 mm.
- Pinza universal 6''
- Juego de puntas de atornillar
- Destornillador para puntas de encastre 1/4''
- Martillo galponero 227 gramos
- Cutter de 18 mm.";31.754,00;3
Lusqtoff;L6910;Juego De 2 Destornilla ;Herramientas manuales_Destornilladores;;4.916,00;2
Lusqtoff;L4902;Juego de 20 Herramientas - Lusqtoff HM ;Herramientas manuales_Sets de herramientas;"- 1 pinza universal
- 1 pinza de punta media caña 6''
- 1 cinta métrica de 3 metros x 16 mm.
- 9 llaves allen
- 1 llave ajustable
- 1 mini arco de sierra 6''
- 1 buscapolo digital 12-250 V
- Mango destornillador para puntas
- 1 punta de 100 mm. de largo. Medidas: SL5 x Ph1
- 1 punta de 100 mm. de largo. Medidas: SL6 x Ph2
- 1 martillo galponero 227 grs.
- 1 cutter de 18 mm.
- 1 tijera de 210 mm.";69.655,00;1
Lusqtoff;LQCM245-8;Juego de 245 herramientas en maletín - Lusqtoff LQCM245-8 ;Herramientas manuales_Sets de herramientas;"Material: Aluminio reforzado.
Con manija superior extensible para facilitar el transporte.
Herrajes y trabas metálicas.
Carro con ruedas.
4 Bandejas contenedora de herramientas.
Medidas: 460mm (alto) x 360mm (largo) x 180mm (profundidad).";143.407,00;1
Lusqtoff;L6960;Juego De 3 Destornilladores Dielectricos Aislados 1000 V ;Herramientas manuales_Sets de herramientas;;16.901,00;4
Lusqtoff;L4100;Juego de 3 Pinzas - Lusqtoff HM ;Herramientas manuales_Sets de herramientas;;20.486,00;23
Lusqtoff;L4265;Juego de 3 Pinzas con Aislacion 1000 V - Lusqtoff HM ;Herramientas manuales_Sets de herramientas;"- Acero CrV 60 (Cromo vanadio)
- Contiene 3 pinzas:
-Universal 7'' (180 mm.)
-Alicate de corte diagonal 6'' (150 mm.)
-Punta media caña 6'' (150 mm.)
- Línea Pro aislación 1000 V (norma VDE) DIN ISO 5746
- Filo Xtra Sharp HCR-58-62
- Material del cuerpo: HRC-40-58
- Mango comfort grip
- Garantía de por vida";40.603,00;11
Lusqtoff;L4235;Juego de 3 Pinzas CRV - Lusqtoff HM ;Herramientas manuales_Sets de herramientas;"- Contiene 3 pinzas:
 Universal 8'' (200 mm.)
 Alicate de corte diagonal 6'' (150 mm.)
 Punta media caña 6'' (150 mm.)
- Línea Pro-50 CRV
- Filo Xtra Sharp HCR-55-60
- Material del cuerpo: HRC-43-50
- Alto aplacamiento: 35% menos esfuerzo
- Mango comfort grip
 - Garantía de por vida";28.681,00;26
Lusqtoff;L6912;Juego De 4 Destornilla ;Herramientas manuales_Destornilladores;;8.706,00;5
Lusqtoff;L3220;Juego de 4 Llaves Torx E ;Herramientas manuales_Llaves;#¿NOMBRE?;33.803,00;2
Lusqtoff;L6902;Juego de 6 Destornilladores ;Herramientas manuales_Destornilladores;;11.267,00;6
Lusqtoff;L6908;Juego De 6 Destornilladores Pasantes ;Herramientas manuales_Destornilladores;;18.438,00;1
Lusqtoff;L6914;Juego De 6 Destornilladores Torx ;Herramientas manuales_Destornilladores;;17.413,00;2
Lusqtoff;L6904;Juego de 8 Destornilladores ;Herramientas manuales_Destornilladores;"- 2 Burbujas 0° y 90°
- Material: Cuerpo robusto de aluminio
- Presicion: 0,5 mm por metro";15.365,00;3
Lusqtoff;L6946;Juego de 9 Llaves Torx ;Herramientas manuales_Llaves;#¿NOMBRE?;9.219,00;1
Lusqtoff;L6950;Juego de 9 Llaves Torx Largas ;Herramientas manuales_Llaves;#¿NOMBRE?;13.316,00;2
Lusqtoff;L1704;JUEGO DE ACCESORIOS PARA MINI TORNO 217PCS ;Accesorios;;31.444,00;1
Lusqtoff;RLC2550BR07;JUEGO DE AROS X2 B ;Repuestos;LC-2550B;4.716,00;6
Lusqtoff;L5720;Juego De Bocallaves De Impacto L ;Herramientas manuales_Sets de herramientas;;86.044,00;2
Lusqtoff;L5731;Juego De Bocallaves Torx 14 Pzas ;Herramientas manuales_ Sets de herramientas;;20.486,00;3
Lusqtoff;L5722;Juego De Bocallaves Torx 9 Pzas ;Herramientas manuales_ Sets de herramientas;;20.486,00;2
Lusqtoff;L5734;Juego De Bocallaves Y Accesorios - 26 Pzas Encastre 3/4 - 1'' ;Herramientas manuales_Sets de herramientas;;379.006,00;3
Lusqtoff;L5702;Juego de Bocallaves y Accesorios 18 Piezas ;Herramientas manuales_Sets de herramientas;"- Material: acero CRV - Cromo Vanadio
 - Línea PRO

---- INCLUYE -----
- Bocallaves Hexagonales - 13 piezas - Encastre 1/4''
 - Barras de Extensión - 2 piezas - Encastre 1/4''
- Mango deslizante tipo ''T'' - Encastre 1/4''
- Llave crique - Encastre 1/4''
- Movimiento universal - Encastre 1/4''";40.973,00;1
Lusqtoff;RHL1250EXR56;JUEGO DE BOQUILLA HL-1250EX ;Repuestos;HL-1250EX;14.674,00;10
Lusqtoff;L1049;Juego de Compresores de  Aros de Piston 7 Piezas ;Herramientas manuales_Pinzas y alicates;;75.801,00;1
Lusqtoff;RGC509040R88;JUEGO DE GATILLO ;Repuestos;GC9040-50;4.192,00;2
Lusqtoff;L3200;Juego de Llaves Combinadas con Crique ;Herramientas manuales_Llaves;;55.314,00;2
Lusqtoff;JLC9-9;Juego De Llaves Combinadas Con Crique - 9 Piezas ;Herramientas manuales_Llaves;;81.947,00;10
Lusqtoff;RGC509040R84;JUEGO DE PISTONES DE VALVULA ;Repuestos;GC9040-50;1.813,00;2
Lusqtoff;L1012;JUEGO DE PRENSA PARA RESORTES DE VALVULAS 16-30MM ;Herramientas manuales;;67.606,00;2
Lusqtoff;L1048;JUEGO DE PUNTAS TORX Y BOCALLAVES 35 PIEZAS ;Herramientas manuales_Sets de herramientas;;67.606,00;4
Lusqtoff;L1047;JUEGO DE PUNTAS TORX, HEXAGONALES Y MULTIESTRIAS 40 PIEZAS ;Herramientas manuales_Sets de herramientas;;55.314,00;1
Lusqtoff;RLAR102R04;JUEGO DE RUEDAS LAR-102 ;Repuestos;LAR-102;28.929,00;2
Lusqtoff;RGC509040R87;JUEGO DE VALVULA DE DISPARO ;Repuestos;GC9040-50;7.232,00;1
Lusqtoff;RMDL20009R57;Juego Porta Carbon p/ MDL200-9 ;Repuestos;;12.053,00;1
Lusqtoff;L1046;JUEGO REPARADOR DE ROSCAS 49 PIEZAS ;Herramientas manuales;;204.868,00;2
Lusqtoff;RLM160R40;JUNTA DE CARTER DE 5,5 HP ;Repuestos;LG-2500/LMB-20/LM160;2.096,00;3
Lusqtoff;RLA6002R05;JUNTA DE MANGUERA PARA LA-6002M ;Repuestos;LA-6002M;3.144,00;4
Lusqtoff;RMDL20009R44;Junta de Placa Lateral Derecha p/ MDL200-9 ;Repuestos;;3.144,00;1
Lusqtoff;RLM160R17;JUNTAS DE TAPA DE CILINDRO MOTOR MOTOBOMBA GENERADOR 5,5/6,5 HP ;Repuestos;LG-2500/LMB-20/LM160/LMB-30/LG-3500;4.192,00;8
Lusqtoff;KATL-9BK;Kit  Amoladora Angular + Taladro Black Series ;Herramientas electricas;;408.783,00;6
Lusqtoff;KACL4-9;Kit Acople Rapido para Compresor ;Accesorios;;6.288,00;11
Lusqtoff;KATL-8;Kit Amoladora 115mm -720w (L-820) + Taladro Percutor 13mm - 650w (TPL600-8) - Lusqtoff KATL-8 ;Herramientas electricas;"- Codigo nuevo por Edicion Especial para Regalar: KATL-8R
AMOLADORA ANGULAR  L-820
- Tensión: 220 V ~ 50 Hz
- Velocidad: RO 11000 /min.
- Máx. del disco de corte: 115 mm.
- Máx. de disco abrasivo: 115 mm.
- Rosca: M14
- Peso: 2 kg
INCLUYE
- 1 mango
- 1 llave
- 1 guarda de seguridad
- 2 discos abrasivos
- 1 par de carbones
TALADRO PERCUTOR TPL600-8
- Potencia: 600 W
- Tensión: 220 V ~ 50 Hz
- Velocidad: RO 3000/min.
- Mandril: 13 mm
- Peso: 2,56 kg.
INCLUYE
- 1 mango
- 1 guía
- 1 par de carbones";129.972,00;8
Lusqtoff;ACTIGL-8.1KIT;KIT DE ACCESORIOS PARA TIG DIFUSOR 1.6mm ;Accesorios;;7.337,00;2
Lusqtoff;ACTIGL-8.2KIT;KIT DE ACCESORIOS PARA TIG DIFUSOR 2.4mm ;Accesorios;;7.337,00;2
Lusqtoff;RLC2025R04;KIT DE JUNTAS LC-2025 ;Repuestos;LC-2025/LC-40100;6.288,00;10
